"Cliente","Strumento","Moneta","Saldo","NumeroValore","Nome","PrezzoMedio","PrezzoMercato","ValorePosizione","ValoreMonetaRiferimento","Evoluzione","Ordine","Categoria","ValoreMercatoMonetaCHF","ValoreMercatoMonetaEUR","ValoreMercatoMonetaUSD","ID_AAA","ID_strumento","ID_transazione","Ticker_indice_per_BETA","Valuta","VariazioneFX"
"pippo11","O      ","EUR",950,"2490099","20201231 - 0% <3Y - CB-Accent Lux Sicav - Fixed Income EUR 31-12-20",11333,11661,110779.5,133620.5933634,0.0289420277066972,"D ","Obbligazioni e simili          ",133620.5933634,110779.5,145619.65275,825,3,NA,NA,NA,NA
"pippo11","A","EUR",1000,"1469452EU","Kontron AG",6.73999977111816,6.168,6168,7439.7503136,-0.0848664377659569,"E","Azioni e simili",7439.7503136,6168,8107.836,1772,1,NA,NA,NA,NA
"pippo11","A","EUR",157,"1021903EU","Pictet SICAV Water P Cap",106.180000305176,160.47,25193.79,30388.376629908,0.511301559039248,"E","Azioni e simili",30388.376629908,25193.79,33117.236955,1840,14,NA,NA,NA,NA
"pippo11","A","EUR",180,"1335786EU","Sparinvest Sicav Global Value",105.019996643066,153.9,27702,33413.7424104,0.46543520205074,"E","Azioni e simili",33413.7424104,27702,36414.279,1841,14,NA,NA,NA,NA
"pippo11","Oacc","EUR",950,"2490099","20201231 - 0% <3Y - CB-Accent Lux Sicav - Fixed Income EUR 31-12-20 Pro-rata",NA,NA,0,0,NA,"D","Obbligazioni e simili          ",0,0,0,825,3,NA,NA,NA,NA
"pippo11","L","CHF",219365.039954224,"","CHF-16.4105.2120.001.01",NA,NA,219365.039954224,219365.039954224,NA,"A","Saldi in Cto. Corrente",219365.039954224,181866.797863399,239063.905791438,NA,40,NA,NA,NA,NA
"pippo11","L","EUR",32678.3407778931,"","EUR-16.4105.2120.814.01",NA,NA,32678.3407778931,39416.1310068511,NA,"A","Saldi in Cto. Corrente",39416.1310068511,32678.340777893,42955.6789525404,NA,40,NA,NA,NA,NA
"pippo11","L","USD",0,"","USD-16.4105.2120.333.01",NA,NA,0,0,NA,"A","Saldi in Cto. Corrente",0,0,0,NA,40,NA,NA,NA,NA
"pippo11","L","EUR",0,"","EUR-CallGeld J BAER-CALL GELD",NA,NA,0,0,NA,"A","Saldi in Cto. Corrente",0,0,0,NA,40,NA,NA,NA,NA
"pippo3","L","EUR",1185388.28364909,"","EUR-0456-389835-82",NA,NA,1185388.28364909,1185388.28364909,NA,"A","Saldi in Cto. Corrente",1429797.80399094,1185388.28364909,1558192.89885673,NA,40,NA,NA,NA,NA
"pippo3","L","CHF",460.790073000195,"","CHF-0456-389835-81-1",NA,NA,460.790073000195,382.02265539338,NA,"A","Saldi in Cto. Corrente",460.790073000195,382.02265539338,502.168780514598,NA,40,NA,NA,NA,NA
"pippo3","Oacc","EUR",50000,"10050076","20120327 - 3.25% BNP Paribas 27-03-12 Pro-rata",NA,NA,1407.4453125,1407.4453125,NA,"D","Obbligazioni e simili          ",1697.63970574688,1407.4453125,1850.08686328125,1260,2,NA,NA,NA,NA
"pippo3","Oacc","EUR",1e+05,"10234542","20130603 - 3.625% Pfizer 03-06-13 Pro-rata",NA,NA,2466.1884765625,2466.1884765625,NA,"D","Obbligazioni e simili          ",2974.68004084023,2466.1884765625,3241.80475244141,1218,2,NA,NA,NA,NA
"pippo3","Oacc","EUR",3e+05,"10334618M","20120410 - 1.503% EIB FRN 10-04-12 Pro-rata",NA,NA,350.700012207031,350.700012207031,NA,"D","Obbligazioni e simili          ",423.00916436394,350.700012207031,460.995166046143,1976,2,NA,NA,NA,NA
"pippo3","Oacc","EUR",2e+05,"11429971F","20120319 - 1.869% Rabobank Nederland 19-03-12 Pro-rata",NA,NA,519.166625976562,519.166625976562,NA,"D","Obbligazioni e simili          ",626.211100586865,519.166625976562,682.444529846191,1967,2,NA,NA,NA,NA
"pippo3","Oacc","EUR",1e+05,"2327673","20120209 - 3.375% Shell Finance 09-02-12 Pro-rata",NA,NA,3356.50708007812,3356.50708007812,NA,"D","Obbligazioni e simili          ",4048.56916368545,3356.50708007812,4412.1285567627,1273,2,NA,NA,NA,NA
"pippo3","Oacc","EUR",10000,"2490099","20201231 - 0% <3Y - CB-Accent Lux Sicav - Fixed Income EUR 31-12-20 Pro-rata",NA,NA,0,0,NA,"D","Obbligazioni e simili          ",0,0,0,825,3,NA,NA,NA,NA
"pippo3","Oacc","EUR",50000,"XS0423888824","20120414 - 4.875% Zurich 14-04-12 Pro-rata",NA,NA,1991.291015625,1991.291015625,NA,"D","Obbligazioni e simili          ",2401.86575193984,1991.291015625,2617.55204003906,1181,2,NA,NA,NA,NA
"pippo3","Oacc","EUR",1e+05,"XS0466878419","20121116 - 2.625% ANZ 16-11-12 Pro-rata",NA,NA,595.286865234375,595.286865234375,NA,"D","Obbligazioni e simili          ",718.026206600098,595.286865234375,782.504584350586,1491,2,NA,NA,NA,NA
"pippo3","Oacc","EUR",150000,"XS0518615074G","20120319 - 2.319% Credit Suisse 19-03-12 Pro-rata",NA,NA,483.124969482422,483.124969482422,NA,"D","Obbligazioni e simili          ",582.738187940149,483.124969482422,635.067772384644,1966,2,NA,NA,NA,NA
"pippo3","Oacc","EUR",1e+05,"XS0555005684F","20120430 - 1.592% Westpac Banking Corp 30-04-12 Pro-rata",NA,NA,35.3777770996094,35.3777770996094,NA,"D","Obbligazioni e simili          ",42.6721511464478,35.3777770996094,46.5040879974365,1996,2,NA,NA,NA,NA
"pippo3","PS","EUR",150000,"11439214","20130521 - <3Y - Floored Floares with Cap 1.75%-4.625% p.a. On CS",100,99.1,148650,148650,-0.0089999999999999,"G","Prodotti strutturati",179299.42998,148650,195400.425,98,49,NA,NA,NA,NA
"pippo3","Oacc","EUR",125000,"10020736","20120415 - 2.5% EIB 15-04-12 Pro-rata",NA,NA,2544.39892578125,2544.39892578125,NA,"D","Obbligazioni e simili          ",3069.01632717324,2544.39892578125,3344.61238793945,1171,2,NA,NA,NA,NA
"pippo3","O      ","EUR",50000,"10050076","20120327 - 3.25% BNP Paribas 27-03-12",102.32,100.27,50135,50135,-0.0200351837372947,"D ","Obbligazioni e simili          ",60472.095002,50135,65902.4575,1260,2,NA,NA,NA,NA
"pippo3","O      ","EUR",1e+05,"10234542","20130603 - 3.625% Pfizer 03-06-13",100.89025,103.09,103090,103090,0.021803395273577,"D ","Obbligazioni e simili          ",124345.632268,103090,135511.805,1218,2,NA,NA,NA,NA
"pippo3","O      ","EUR",3e+05,"10334618M","20120410 - 1.503% EIB FRN 10-04-12",100.92,100.1,300300,300300,-0.00812524772096701,"D ","Obbligazioni e simili          ",362217.41556,300300,394744.35,1976,2,NA,NA,NA,NA
"pippo3","O      ","EUR",2e+05,"11429971F","20120319 - 1.869% Rabobank Nederland 19-03-12",100.39,99.97,199940,199940,-0.00418368363382804,"D ","Obbligazioni e simili          ",241164.668888,199940,262821.13,1967,2,NA,NA,NA,NA
"pippo3","O      ","EUR",1e+05,"2327673","20120209 - 3.375% Shell Finance 09-02-12",103.54,100,1e+05,1e+05,-0.0341896851458374,"D ","Obbligazioni e simili          ",120618.52,1e+05,131450,1273,2,NA,NA,NA,NA
"pippo3","O      ","EUR",10000,"2490099","20201231 - 0% <3Y - CB-Accent Lux Sicav - Fixed Income EUR 31-12-20",11056,11661,1166100,1166100,0.0547214182344429,"D ","Obbligazioni e simili          ",1406532.56172,1166100,1532838.45,825,3,NA,NA,NA,NA
"pippo3","O      ","EUR",50000,"XS0423888824","20120414 - 4.875% Zurich 14-04-12",100.8,100.59,50295,50295,-0.00208333333333333,"D ","Obbligazioni e simili          ",60665.084634,50295,66112.7775,1181,2,NA,NA,NA,NA
"pippo3","O      ","EUR",1e+05,"XS0466878419","20121116 - 2.625% ANZ 16-11-12",101.001,100.954,100954,100954,-0.000465341927307739,"D ","Obbligazioni e simili          ",121769.2206808,100954,132704.033,1491,2,NA,NA,NA,NA
"pippo3","O      ","EUR",150000,"XS0518615074G","20120319 - 2.319% Credit Suisse 19-03-12",100.955,100.6,150900,150900,-0.00351641820613136,"D ","Obbligazioni e simili          ",182013.34668,150900,198358.05,1966,2,NA,NA,NA,NA
"pippo3","O      ","EUR",1e+05,"XS0555005684F","20120430 - 1.592% Westpac Banking Corp 30-04-12",99.95,99.68,99680,99680,-0.00270135067533761,"D ","Obbligazioni e simili          ",120232.540736,99680,131029.36,1996,2,NA,NA,NA,NA
"pippo3","O      ","EUR",125000,"10020736","20120415 - 2.5% EIB 15-04-12",100.02,100.15,125187.5,125187.5,0.00129974005198963,"D ","Obbligazioni e simili          ",150999.309725,125187.5,164558.96875,1171,2,NA,NA,NA,NA
"pippo4","O      ","EUR",125000,"10020736","20120415 - 2.5% EIB 15-04-12",100.02,100.15,125187.5,125187.5,0.00129974005198963,"D ","Obbligazioni e simili          ",150999.309725,125187.5,164558.96875,1171,2,NA,NA,NA,NA
"pippo4","O      ","EUR",50000,"10050076","20120327 - 3.25% BNP Paribas 27-03-12",102.32,100.27,50135,50135,-0.0200351837372947,"D ","Obbligazioni e simili          ",60472.095002,50135,65902.4575,1260,2,NA,NA,NA,NA
"pippo4","O      ","EUR",1e+05,"10234542","20130603 - 3.625% Pfizer 03-06-13",100.89025,103.09,103090,103090,0.021803395273577,"D ","Obbligazioni e simili          ",124345.632268,103090,135511.805,1218,2,NA,NA,NA,NA
"pippo4","O      ","EUR",3e+05,"10334618M","20120410 - 1.503% EIB FRN 10-04-12",100.92,100.1,300300,300300,-0.00812524772096701,"D ","Obbligazioni e simili          ",362217.41556,300300,394744.35,1976,2,NA,NA,NA,NA
"pippo4","O      ","EUR",2e+05,"11429971F","20120319 - 1.869% Rabobank Nederland 19-03-12",100.39,99.97,199940,199940,-0.00418368363382804,"D ","Obbligazioni e simili          ",241164.668888,199940,262821.13,1967,2,NA,NA,NA,NA
"pippo4","O      ","EUR",1e+05,"2327673","20120209 - 3.375% Shell Finance 09-02-12",103.54,100,1e+05,1e+05,-0.0341896851458374,"D ","Obbligazioni e simili          ",120618.52,1e+05,131450,1273,2,NA,NA,NA,NA
"pippo4","O      ","EUR",10000,"2490099","20201231 - 0% <3Y - CB-Accent Lux Sicav - Fixed Income EUR 31-12-20",11056,11661,1166100,1166100,0.0547214182344429,"D ","Obbligazioni e simili          ",1406532.56172,1166100,1532838.45,825,3,NA,NA,NA,NA
"pippo4","O      ","EUR",50000,"XS0423888824","20120414 - 4.875% Zurich 14-04-12",100.8,100.59,50295,50295,-0.00208333333333333,"D ","Obbligazioni e simili          ",60665.084634,50295,66112.7775,1181,2,NA,NA,NA,NA
"pippo4","O      ","EUR",1e+05,"XS0466878419","20121116 - 2.625% ANZ 16-11-12",101.001,100.954,100954,100954,-0.000465341927307739,"D ","Obbligazioni e simili          ",121769.2206808,100954,132704.033,1491,2,NA,NA,NA,NA
"pippo4","O      ","EUR",150000,"XS0518615074G","20120319 - 2.319% Credit Suisse 19-03-12",100.955,100.6,150900,150900,-0.00351641820613136,"D ","Obbligazioni e simili          ",182013.34668,150900,198358.05,1966,2,NA,NA,NA,NA
"pippo4","O      ","EUR",1e+05,"XS0555005684F","20120430 - 1.592% Westpac Banking Corp 30-04-12",99.95,99.68,99680,99680,-0.00270135067533761,"D ","Obbligazioni e simili          ",120232.540736,99680,131029.36,1996,2,NA,NA,NA,NA
"pippo4","PS","EUR",150000,"11439214","20130521 - <3Y - Floored Floares with Cap 1.75%-4.625% p.a. On CS",100,99.1,148650,148650,-0.0089999999999999,"G","Prodotti strutturati",179299.42998,148650,195400.425,98,49,NA,NA,NA,NA
"pippo4","Oacc","EUR",125000,"10020736","20120415 - 2.5% EIB 15-04-12 Pro-rata",NA,NA,2544.39892578125,2544.39892578125,NA,"D","Obbligazioni e simili          ",3069.01632717324,2544.39892578125,3344.61238793945,1171,2,NA,NA,NA,NA
"pippo4","Oacc","EUR",50000,"10050076","20120327 - 3.25% BNP Paribas 27-03-12 Pro-rata",NA,NA,1407.4453125,1407.4453125,NA,"D","Obbligazioni e simili          ",1697.63970574688,1407.4453125,1850.08686328125,1260,2,NA,NA,NA,NA
"pippo4","Oacc","EUR",1e+05,"10234542","20130603 - 3.625% Pfizer 03-06-13 Pro-rata",NA,NA,2466.1884765625,2466.1884765625,NA,"D","Obbligazioni e simili          ",2974.68004084023,2466.1884765625,3241.80475244141,1218,2,NA,NA,NA,NA
"pippo4","Oacc","EUR",3e+05,"10334618M","20120410 - 1.503% EIB FRN 10-04-12 Pro-rata",NA,NA,350.700012207031,350.700012207031,NA,"D","Obbligazioni e simili          ",423.00916436394,350.700012207031,460.995166046143,1976,2,NA,NA,NA,NA
"pippo4","Oacc","EUR",2e+05,"11429971F","20120319 - 1.869% Rabobank Nederland 19-03-12 Pro-rata",NA,NA,519.166625976562,519.166625976562,NA,"D","Obbligazioni e simili          ",626.211100586865,519.166625976562,682.444529846191,1967,2,NA,NA,NA,NA
"pippo4","Oacc","EUR",1e+05,"2327673","20120209 - 3.375% Shell Finance 09-02-12 Pro-rata",NA,NA,3356.50708007812,3356.50708007812,NA,"D","Obbligazioni e simili          ",4048.56916368545,3356.50708007812,4412.1285567627,1273,2,NA,NA,NA,NA
"pippo4","Oacc","EUR",10000,"2490099","20201231 - 0% <3Y - CB-Accent Lux Sicav - Fixed Income EUR 31-12-20 Pro-rata",NA,NA,0,0,NA,"D","Obbligazioni e simili          ",0,0,0,825,3,NA,NA,NA,NA
"pippo4","Oacc","EUR",50000,"XS0423888824","20120414 - 4.875% Zurich 14-04-12 Pro-rata",NA,NA,1991.291015625,1991.291015625,NA,"D","Obbligazioni e simili          ",2401.86575193984,1991.291015625,2617.55204003906,1181,2,NA,NA,NA,NA
"pippo4","Oacc","EUR",1e+05,"XS0466878419","20121116 - 2.625% ANZ 16-11-12 Pro-rata",NA,NA,595.286865234375,595.286865234375,NA,"D","Obbligazioni e simili          ",718.026206600098,595.286865234375,782.504584350586,1491,2,NA,NA,NA,NA
"pippo4","Oacc","EUR",150000,"XS0518615074G","20120319 - 2.319% Credit Suisse 19-03-12 Pro-rata",NA,NA,483.124969482422,483.124969482422,NA,"D","Obbligazioni e simili          ",582.738187940149,483.124969482422,635.067772384644,1966,2,NA,NA,NA,NA
"pippo4","Oacc","EUR",1e+05,"XS0555005684F","20120430 - 1.592% Westpac Banking Corp 30-04-12 Pro-rata",NA,NA,35.3777770996094,35.3777770996094,NA,"D","Obbligazioni e simili          ",42.6721511464478,35.3777770996094,46.5040879974365,1996,2,NA,NA,NA,NA
"pippo4","L","CHF",466.140024415854,"","CHF-0456-733008-91",NA,NA,466.140024415854,386.458086549108,NA,"A","Saldi in Cto. Corrente",466.140024415854,386.458086549108,507.999154768803,NA,40,NA,NA,NA,NA
"pippo4","L","EUR",1185498.91164719,"","EUR-0456-733008-92",NA,NA,1185498.91164719,1185498.91164719,NA,"A","Saldi in Cto. Corrente",1429931.24184494,1185498.91164719,1558338.31936023,NA,40,NA,NA,NA,NA
"pippo5","L","CHF",1322.1597807534,"","CHF-0456-929913-81",NA,NA,1322.1597807534,1096.14989535057,NA,"A","Saldi in Cto. Corrente",1322.1597807534,1096.14989535057,1440.88903743832,NA,40,NA,NA,NA,NA
"pippo5","Oacc","EUR",250000,"10020736","20120415 - 2.5% EIB 15-04-12 Pro-rata",NA,NA,5088.7978515625,5088.7978515625,NA,"D","Obbligazioni e simili          ",6138.03265434648,5088.7978515625,6689.22477587891,1171,2,NA,NA,NA,NA
"pippo5","Oacc","EUR",1e+05,"10050076","20120327 - 3.25% BNP Paribas 27-03-12 Pro-rata",NA,NA,2814.890625,2814.890625,NA,"D","Obbligazioni e simili          ",3395.27941149375,2814.890625,3700.1737265625,1260,2,NA,NA,NA,NA
"pippo5","Oacc","EUR",2e+05,"10234542","20130603 - 3.625% Pfizer 03-06-13 Pro-rata",NA,NA,4932.376953125,4932.376953125,NA,"D","Obbligazioni e simili          ",5949.36008168047,4932.376953125,6483.60950488281,1218,2,NA,NA,NA,NA
"pippo5","L","EUR",2371442.70739583,"","EUR-0456-929913-82",NA,NA,2371442.70739583,2371442.70739583,NA,"A","Saldi in Cto. Corrente",2860399.09630878,2371442.70739583,3117261.43887181,NA,40,NA,NA,NA,NA
"pippo5","PS","EUR",3e+05,"11439214","20130521 - <3Y - Floored Floares with Cap 1.75%-4.625% p.a. On CS",100,99.1,297300,297300,-0.0089999999999999,"G","Prodotti strutturati",358598.85996,297300,390800.85,98,49,NA,NA,NA,NA
"pippo5","O      ","EUR",250000,"10020736","20120415 - 2.5% EIB 15-04-12",100.02,100.15,250375,250375,0.00129974005198963,"D ","Obbligazioni e simili          ",301998.61945,250375,329117.9375,1171,2,NA,NA,NA,NA
"pippo5","O      ","EUR",1e+05,"10050076","20120327 - 3.25% BNP Paribas 27-03-12",102.32,100.27,100270,100270,-0.0200351837372947,"D ","Obbligazioni e simili          ",120944.190004,100270,131804.915,1260,2,NA,NA,NA,NA
"pippo5","O      ","EUR",2e+05,"10234542","20130603 - 3.625% Pfizer 03-06-13",100.89025,103.09,206180,206180,0.021803395273577,"D ","Obbligazioni e simili          ",248691.264536,206180,271023.61,1218,2,NA,NA,NA,NA
"pippo5","Oacc","EUR",6e+05,"10334618M","20120410 - 1.503% EIB FRN 10-04-12 Pro-rata",NA,NA,701.400024414062,701.400024414063,NA,"D","Obbligazioni e simili          ",846.018328727881,701.400024414063,921.990332092285,1976,2,NA,NA,NA,NA
"pippo5","Oacc","EUR",4e+05,"11429971F","20120319 - 1.869% Rabobank Nederland 19-03-12 Pro-rata",NA,NA,1038.33325195312,1038.33325195312,NA,"D","Obbligazioni e simili          ",1252.42220117373,1038.33325195312,1364.88905969238,1967,2,NA,NA,NA,NA
"pippo5","Oacc","EUR",2e+05,"2327673","20120209 - 3.375% Shell Finance 09-02-12 Pro-rata",NA,NA,6713.01416015625,6713.01416015625,NA,"D","Obbligazioni e simili          ",8097.1383273709,6713.01416015625,8824.25711352539,1273,2,NA,NA,NA,NA
"pippo5","Oacc","EUR",20000,"2490099","20201231 - 0% <3Y - CB-Accent Lux Sicav - Fixed Income EUR 31-12-20 Pro-rata",NA,NA,0,0,NA,"D","Obbligazioni e simili          ",0,0,0,825,3,NA,NA,NA,NA
"pippo5","Oacc","EUR",1e+05,"XS0423888824","20120414 - 4.875% Zurich 14-04-12 Pro-rata",NA,NA,3982.58203125,3982.58203125,NA,"D","Obbligazioni e simili          ",4803.73150387969,3982.58203125,5235.10408007812,1181,2,NA,NA,NA,NA
"pippo5","Oacc","EUR",2e+05,"XS0466878419","20121116 - 2.625% ANZ 16-11-12 Pro-rata",NA,NA,1190.57373046875,1190.57373046875,NA,"D","Obbligazioni e simili          ",1436.0524132002,1190.57373046875,1565.00916870117,1491,2,NA,NA,NA,NA
"pippo5","Oacc","EUR",3e+05,"XS0518615074G","20120319 - 2.319% Credit Suisse 19-03-12 Pro-rata",NA,NA,966.249938964844,966.249938964844,NA,"D","Obbligazioni e simili          ",1165.4763758803,966.249938964844,1270.13554476929,1966,2,NA,NA,NA,NA
"pippo5","Oacc","EUR",2e+05,"XS0555005684F","20120430 - 1.592% Westpac Banking Corp 30-04-12 Pro-rata",NA,NA,70.7555541992188,70.7555541992188,NA,"D","Obbligazioni e simili          ",85.3443022928955,70.7555541992188,93.008175994873,1996,2,NA,NA,NA,NA
"pippo5","O      ","EUR",6e+05,"10334618M","20120410 - 1.503% EIB FRN 10-04-12",100.92,100.1,600600,600600,-0.00812524772096701,"D ","Obbligazioni e simili          ",724434.83112,600600,789488.7,1976,2,NA,NA,NA,NA
"pippo5","O      ","EUR",4e+05,"11429971F","20120319 - 1.869% Rabobank Nederland 19-03-12",100.39,99.97,399880,399880,-0.00418368363382804,"D ","Obbligazioni e simili          ",482329.337776,399880,525642.26,1967,2,NA,NA,NA,NA
"pippo5","O      ","EUR",2e+05,"2327673","20120209 - 3.375% Shell Finance 09-02-12",103.54,100,2e+05,2e+05,-0.0341896851458374,"D ","Obbligazioni e simili          ",241237.04,2e+05,262900,1273,2,NA,NA,NA,NA
"pippo5","O      ","EUR",20000,"2490099","20201231 - 0% <3Y - CB-Accent Lux Sicav - Fixed Income EUR 31-12-20",11056,11661,2332200,2332200,0.0547214182344429,"D ","Obbligazioni e simili          ",2813065.12344,2332200,3065676.9,825,3,NA,NA,NA,NA
"pippo5","O      ","EUR",1e+05,"XS0423888824","20120414 - 4.875% Zurich 14-04-12",100.8,100.59,100590,100590,-0.00208333333333333,"D ","Obbligazioni e simili          ",121330.169268,100590,132225.555,1181,2,NA,NA,NA,NA
"pippo5","O      ","EUR",2e+05,"XS0466878419","20121116 - 2.625% ANZ 16-11-12",101.001,100.954,201908,201908,-0.000465341927307739,"D ","Obbligazioni e simili          ",243538.4413616,201908,265408.066,1491,2,NA,NA,NA,NA
"pippo5","O      ","EUR",3e+05,"XS0518615074G","20120319 - 2.319% Credit Suisse 19-03-12",100.955,100.6,301800,301800,-0.00351641820613136,"D ","Obbligazioni e simili          ",364026.69336,301800,396716.1,1966,2,NA,NA,NA,NA
"pippo5","O      ","EUR",2e+05,"XS0555005684F","20120430 - 1.592% Westpac Banking Corp 30-04-12",99.95,99.68,199360,199360,-0.00270135067533761,"D ","Obbligazioni e simili          ",240465.081472,199360,262058.72,1996,2,NA,NA,NA,NA
"pippo6","O      ","EUR",125000,"10020736","20120415 - 2.5% EIB 15-04-12",100.02,100.15,125187.5,125187.5,0.00129974005198963,"D ","Obbligazioni e simili          ",150999.309725,125187.5,164558.96875,1171,2,NA,NA,NA,NA
"pippo6","O      ","EUR",50000,"10050076","20120327 - 3.25% BNP Paribas 27-03-12",102.32,100.27,50135,50135,-0.0200351837372947,"D ","Obbligazioni e simili          ",60472.095002,50135,65902.4575,1260,2,NA,NA,NA,NA
"pippo6","O      ","EUR",1e+05,"10234542","20130603 - 3.625% Pfizer 03-06-13",100.89025,103.09,103090,103090,0.021803395273577,"D ","Obbligazioni e simili          ",124345.632268,103090,135511.805,1218,2,NA,NA,NA,NA
"pippo6","O      ","EUR",3e+05,"10334618M","20120410 - 1.503% EIB FRN 10-04-12",100.92,100.1,300300,300300,-0.00812524772096701,"D ","Obbligazioni e simili          ",362217.41556,300300,394744.35,1976,2,NA,NA,NA,NA
"pippo6","O      ","EUR",2e+05,"11429971F","20120319 - 1.869% Rabobank Nederland 19-03-12",100.39,99.97,199940,199940,-0.00418368363382804,"D ","Obbligazioni e simili          ",241164.668888,199940,262821.13,1967,2,NA,NA,NA,NA
"pippo6","O      ","EUR",1e+05,"2327673","20120209 - 3.375% Shell Finance 09-02-12",103.54,100,1e+05,1e+05,-0.0341896851458374,"D ","Obbligazioni e simili          ",120618.52,1e+05,131450,1273,2,NA,NA,NA,NA
"pippo6","O      ","EUR",10000,"2490099","20201231 - 0% <3Y - CB-Accent Lux Sicav - Fixed Income EUR 31-12-20",11056,11661,1166100,1166100,0.0547214182344429,"D ","Obbligazioni e simili          ",1406532.56172,1166100,1532838.45,825,3,NA,NA,NA,NA
"pippo6","O      ","EUR",50000,"XS0423888824","20120414 - 4.875% Zurich 14-04-12",100.8,100.59,50295,50295,-0.00208333333333333,"D ","Obbligazioni e simili          ",60665.084634,50295,66112.7775,1181,2,NA,NA,NA,NA
"pippo6","O      ","EUR",1e+05,"XS0466878419","20121116 - 2.625% ANZ 16-11-12",101.001,100.954,100954,100954,-0.000465341927307739,"D ","Obbligazioni e simili          ",121769.2206808,100954,132704.033,1491,2,NA,NA,NA,NA
"pippo6","O      ","EUR",150000,"XS0518615074G","20120319 - 2.319% Credit Suisse 19-03-12",100.955,100.6,150900,150900,-0.00351641820613136,"D ","Obbligazioni e simili          ",182013.34668,150900,198358.05,1966,2,NA,NA,NA,NA
"pippo6","O      ","EUR",1e+05,"XS0555005684F","20120430 - 1.592% Westpac Banking Corp 30-04-12",99.95,99.68,99680,99680,-0.00270135067533761,"D ","Obbligazioni e simili          ",120232.540736,99680,131029.36,1996,2,NA,NA,NA,NA
"pippo6","Oacc","EUR",125000,"10020736","20120415 - 2.5% EIB 15-04-12 Pro-rata",NA,NA,2544.39892578125,2544.39892578125,NA,"D","Obbligazioni e simili          ",3069.01632717324,2544.39892578125,3344.61238793945,1171,2,NA,NA,NA,NA
"pippo6","Oacc","EUR",50000,"10050076","20120327 - 3.25% BNP Paribas 27-03-12 Pro-rata",NA,NA,1407.4453125,1407.4453125,NA,"D","Obbligazioni e simili          ",1697.63970574688,1407.4453125,1850.08686328125,1260,2,NA,NA,NA,NA
"pippo6","Oacc","EUR",1e+05,"10234542","20130603 - 3.625% Pfizer 03-06-13 Pro-rata",NA,NA,2466.1884765625,2466.1884765625,NA,"D","Obbligazioni e simili          ",2974.68004084023,2466.1884765625,3241.80475244141,1218,2,NA,NA,NA,NA
"pippo6","Oacc","EUR",3e+05,"10334618M","20120410 - 1.503% EIB FRN 10-04-12 Pro-rata",NA,NA,350.700012207031,350.700012207031,NA,"D","Obbligazioni e simili          ",423.00916436394,350.700012207031,460.995166046143,1976,2,NA,NA,NA,NA
"pippo6","Oacc","EUR",2e+05,"11429971F","20120319 - 1.869% Rabobank Nederland 19-03-12 Pro-rata",NA,NA,519.166625976562,519.166625976562,NA,"D","Obbligazioni e simili          ",626.211100586865,519.166625976562,682.444529846191,1967,2,NA,NA,NA,NA
"pippo6","Oacc","EUR",1e+05,"2327673","20120209 - 3.375% Shell Finance 09-02-12 Pro-rata",NA,NA,3356.50708007812,3356.50708007812,NA,"D","Obbligazioni e simili          ",4048.56916368545,3356.50708007812,4412.1285567627,1273,2,NA,NA,NA,NA
"pippo6","Oacc","EUR",10000,"2490099","20201231 - 0% <3Y - CB-Accent Lux Sicav - Fixed Income EUR 31-12-20 Pro-rata",NA,NA,0,0,NA,"D","Obbligazioni e simili          ",0,0,0,825,3,NA,NA,NA,NA
"pippo6","Oacc","EUR",50000,"XS0423888824","20120414 - 4.875% Zurich 14-04-12 Pro-rata",NA,NA,1991.291015625,1991.291015625,NA,"D","Obbligazioni e simili          ",2401.86575193984,1991.291015625,2617.55204003906,1181,2,NA,NA,NA,NA
"pippo6","Oacc","EUR",1e+05,"XS0466878419","20121116 - 2.625% ANZ 16-11-12 Pro-rata",NA,NA,595.286865234375,595.286865234375,NA,"D","Obbligazioni e simili          ",718.026206600098,595.286865234375,782.504584350586,1491,2,NA,NA,NA,NA
"pippo6","Oacc","EUR",150000,"XS0518615074G","20120319 - 2.319% Credit Suisse 19-03-12 Pro-rata",NA,NA,483.124969482422,483.124969482422,NA,"D","Obbligazioni e simili          ",582.738187940149,483.124969482422,635.067772384644,1966,2,NA,NA,NA,NA
"pippo6","Oacc","EUR",1e+05,"XS0555005684F","20120430 - 1.592% Westpac Banking Corp 30-04-12 Pro-rata",NA,NA,35.3777770996094,35.3777770996094,NA,"D","Obbligazioni e simili          ",42.6721511464478,35.3777770996094,46.5040879974365,1996,2,NA,NA,NA,NA
"pippo6","PS","EUR",150000,"11439214","20130521 - <3Y - Floored Floares with Cap 1.75%-4.625% p.a. On CS",100,99.1,148650,148650,-0.0089999999999999,"G","Prodotti strutturati",179299.42998,148650,195400.425,98,49,NA,NA,NA,NA
"pippo6","L","EUR",1185089.49364642,"","EUR-0456-141563-52",NA,NA,1185089.49364642,1185089.49364642,NA,"A","Saldi in Cto. Corrente",1429437.4079118,1185089.49364642,1557800.13939822,NA,40,NA,NA,NA,NA
"pippo6","L","CHF",463.590121854545,"","CHF-0456-141563-51",NA,NA,463.590121854545,384.34406412427,NA,"A","Saldi in Cto. Corrente",463.590121854545,384.34406412427,505.220272291353,NA,40,NA,NA,NA,NA
